Sample	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Atopobiaceae	Bacillaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Campylobacteraceae	Carnobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Corynebacteriales_unclassified	Debaryomycetaceae	Dermabacteraceae	Desulfovibrionaceae	Dysgonamonadaceae	Eggerthellaceae	Enterobacterales_unclassified	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Hafniaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Malasseziaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Mycoplasmataceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharomycetaceae	Selenomonadaceae	Sphingobacteriaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Veillonellaceae	Xanthomonadaceae	Yersiniaceae
SRR9865501	0	2.99554	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27082	0	0	0	0	1.24257	0	0	0	0	0.53924	0	15.11956	0.29099	0	0	0	0	0	0	3.18295	0	0	0	0	0	0	0	0	0	0	0	0	0.40698	0.85564	2.58502	0	0.00818	0	0	0	0	0	0	0	0	0	2.73549	0	61.70992	7.05711	0	0
SRR9865502	0	0.98634	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75844	0	0	0	0	1.37193	0	0	0	0	0.36625	0	32.29084	0.25525	0	0	0	0	0	0	9.47445	0	0	0	0	0	0	0	0	0	0	0	0.0583	0.23313	0.26952	1.84705	0	0	0	0	0	0	0	0	0	0	0	1.63211	0	27.05795	23.39845	0	0
SRR9865503	0	0.0056	0	16.75719	0	0	0	0	0	0	17.49552	0	0	0	0	0.5659	0	0	0	0	0	0	0	0	0	0.43981	0	3.81955	1.76541	0	18.16768	0.04492	0	0	0	1.29915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75612	0	0	0	0	0	0	4.15837	0	0	0	0	0.47204	0	26.93485	4.31787	0	0
SRR9865504	0	2.26741	0	0	0	0.11086	0	0	0	0	16.81103	0	0	0	0	0.72258	0	0	0	0	0.01177	0	0	0	0	0.5279	0	12.95837	0.95809	0	0	0	0	0	0	3.33529	0	0	0	0	0	0	0	0	0	0	0	0	0.38503	1.18874	3.83717	0	0	0	0	0	0	0	0	0	0	0	1.51606	0	41.72029	13.64939	0	0
SRR9865505	0	22.67637	0	0	0	0.02874	0	0	0	0	8.42853	0	0	0	0	3.31017	0	0	0	0.30136	0	0	0.99453	0	0	3.21598	0	40.14623	0.58201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41889	17.20041	0	0	0.86204	0	0	0	0	0	0	0	0.16738	0.57548	0	0	1.0919	0	0
SRR9865506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.08206	0	0	0	0	0	0	0.17525	0	0	0	0	50.96655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11008	0	0	0.66884	0	0	0	0	0	0	0	0.14304	0.00602	0	0	40.84818	0	0
SRR9865507	0	2.50927	0	0	0	0	0	0	0	0	62.14665	0	0	0	0	8.23682	0	0	0	0	0	0	0	0	0	1.74172	0	1.52946	0.24866	0	0	0	0	0	0	12.4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65436	0	0	0	0	0	0	0	0	0	0	0.16847	0.55604	0	0	4.76396	0	0
SRR9865508	0	31.2178	0	0	0	0.06601	0	0	0	0	21.64822	0	0	0	0	5.66021	0	0	0	0	0	0	0	0	0	2.50733	0	16.39325	1.74342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42983	14.01559	0	0	0.21129	0	0	0	0	0	0	0	0.41938	0.43239	0	0	5.25529	0	0
SRR9865511	0	0	0	0	0	0	0	0	6.1899	0	6.95866	0	0	0	0	0	0	0	0.80345	0	0	0	0	0	0	0	0	0.14151	0	0	1.69681	2.43559	0	0	0	27.9344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3483	0	37.6508	0	0	0	0	9.01765	0	3.15359	0	0	0.19068	0	3.47865	0	0	0
SRR9865512	0	0	0	0	0	0	0	0	5.97772	0	5.93702	0	0	0	0	0	0	0	0.48198	0	0	0	0	0	0	0	0	0	0	0	0.44564	3.3653	0	0	0	31.4798	1.3016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3181	0	36.98108	0	0	0	0	5.14833	0	2.97712	0	0	1.34219	0	3.11631	1.12778	0	0
SRR9865514	0	0	0	0	0	0	0	0	3.52893	0.22395	32.43787	0	0	0	0	0	0	0	9.94526	0	0	0	0	0	0	0.78776	0	1.40296	0.17434	0	0.81004	0	0	0	0	6.50655	0.01811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02709	0	34.24327	0	0	0	0	0.05301	0	0	0	0	0.30066	0.03226	1.52743	7.98051	0	0
SRR9865517	0	0	0	0	0	0	0	0	3.46249	0	28.69586	0	0	0	0	0.00577	0	0	4.84102	0	0	0	0	0.04319	0	0.21409	0	1.71074	0	0	0.70538	1.01762	0.04243	0	0	29.426	0	0	0	0	0	0	0	0	0.64642	0.3666	0	0	0	0	0.10309	0	15.72458	0	0	0	0	3.83222	0	0	0	0	0.23278	0.00707	8.53142	0.39123	0	0
SRR9865518	0	0.00725	0	0	0	0	0	0	0.53142	0	1.03867	0.01352	0	0	0	0.04851	0	0	1.7624	0	0	0	0	0.00591	0	0	0	0	0	0	0.97867	1.2831	0.00736	0	0	22.98535	0.29732	0	0	0.28607	0	0	0	0	0	0.05204	0	0.71982	0	0	0.12002	0	54.60534	0	0	0	0	5.326	0.40451	0	0	0	6.70319	0	0.123	2.7005	0	0
SRR9865519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.24635	17.38482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.04022	0	0	0	0	0	6.3286	0	0	0	0	0	0
SRR9865520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49139	0	0	0	0	0	0	0	0	0	0.3644	0	2.12416	0.60057	0	66.16006	0	0	0	0	9.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51069	0	0	0	0	0	0	0	12.97872	0	0
SRR9865521	0	0.04863	0	0	0	0	0	0	0	0	5.8268	0	0	0	0	50.41507	0	0	0	0	0	0	0	0	0	0	0	0	0.75803	0	0	0	0	0.00922	0	0.16858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.53481	0	0
SRR9865522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.37382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35445	0	0	0	0	0	0	0	0.24094	1.03079	0	0	0	0	0
SRR9865523	0	0	0	0	0	0	0	0	0	0	42.03844	0.12543	0	0	0	0.23984	0	1.58778	0	0	0	0	0	0	0	0.6381	0	7.05644	0.07179	0	14.90807	1.2874	0.16629	0	0	20.0367	0	0	0	0	0	0.41527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20243	0	0	0	0	0.13503	0	0	3.09098	0	0
SRR9865524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.76035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23965	0	0	0	0	0	0
SRR9865525	0	0.62282	0	0	0	0.48023	0	0	0	0	11.88022	0	0	0	0	29.12381	0	1.83049	0	0.01134	4.68117	0	0	0	0	0.17543	0	0.0426	1.2902	0	0	0	0	2.08034	0	13.34113	0.01278	0	0	0	0	0	0	0	0	0	0	0.00313	0	4.6654	13.90751	0	0	0.09873	0	0	0	5.25022	0	0	0	0.04405	0	0	0	10.45841	0	0
SRR9865526	0	0.4306	0	7.9388	0	0.03038	0	0	0	0	8.11405	0.01124	0	0	0	12.11855	0	4.09402	0	0	0.62797	0	0	0	0	0.22512	0	0.12644	0.02014	0	19.6666	0	0	0.42097	0	19.86563	0.03999	0	0	0	0	0	0	0	0	0	0	0	0	0.26222	5.73918	0	0.3475	0.01968	0	0	0	6.21935	0	0	0	0.20267	0	0	0	13.47889	0	0
SRR9865527	0	1.34587	0	0	0	0.23705	0	0	0	0	16.7556	0.00983	0	0	0	34.061	0	0	0	0	0	0	0.03868	0	0	0.24879	0	0.2249	1.59367	0	0	0	0	0.20909	0	0.20656	0.43811	0	0	0	0	0	0	0	0	0	0	0	0	0.80847	24.03975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.78263	0	0
SRR9865528	0	0.78314	0	0	0	0.01664	0	0	0	0	13.01977	0	0	0	0	39.22923	0	0	0	0.01449	2.18161	0	0.12007	0	0	0.22004	0	0.33244	3.32315	0	0	0	0	0.01084	0	0.0356	0.4085	0	0	0	0	0	0	0	0	0	0	0	0	5.70634	16.37992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.21822	0	0
SRR9865529	0	0	0	0	0	0	0	0	0	0	41.59067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.99675	0.22673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04393	0	0	0	0.14192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865531	0.0815	0	0	1.02868	0	0	0	0	12.86896	0	9.78452	0	0	0	0	1.57077	0	0	1.40777	0	0	0	0	0	1.20573	0.12165	0	14.99776	0	0	6.16676	1.52813	1.5176	0	0	34.59025	0.07842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91501	0	0.0051	0	0	0	0	1.8983	0	0	0	0	0.21014	0	2.47358	7.54937	0	0
SRR9865532	0	0.59748	0	0	0	0	0	0	0	0	26.14829	0	0	0	0	28.84557	0	0	0	0.01856	0	0	0	0	0	0.48768	0	5.2302	1.13789	0	25.00166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02185	0	0	6.30434	0	0	0	0	0	0	2.556	0	0	0	0.14854	0.05684	0	0	3.44511	0	0
SRR9865533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.58083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12789	0	0	0	0	0	0	0	2.1949	0	0	0	0.09637	0	0
SRR9865534	0	0	0	8.86062	0	0	0	0	0	0	12.67569	0	0	0	0	0.58663	0	0	0	0	0	0	0	0	0.91577	0.81013	0	5.34253	0.01078	0	27.00402	0	0	0	0	38.44659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34529	0	0	0	0	0	0	2.87386	0	0	0	0	0.31197	0	0	1.81611	0	0
SRR9865535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35776	0	0	0	0	0	0	0	0	0	0.43778	0	67.65398	11.01833	0	0	0	0	0	0	10.4458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59305	0	0	0	0	0.15758	0	0	0	0	0	0	0	0	0	7.33572	0	0
SRR9865536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2403	0	0	0	0	0	0	0	0	0	0	0	35.70327	1.27998	0	0	0	0	0	0	22.58145	0	0	0	0	0	0	0	0	0	0	0	0.0364	0	0	1.75677	0	0	0.03455	0	0	0	0	0	0	0	0	0	0	0	1.36729	0	0
SRR9865537	0	0	0	0.59915	0	0	0	0	33.91063	0	3.16258	0	0	0	0	0	0	0	2.38246	0	0	0	0	0	0	0	0	0.45182	0	0	1.09773	2.71452	0	0	0	27.96506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38599	0	0	0	0.01895	0	11.31933	3.74435	0	0	0	0	0	1.60934	10.2714	0.36669	0	0
SRR9865538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.59945	0	0	0	0	0	0	0	0	0	0	0	17.59537	1.28061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.95588	0	0	0	0	0	0	0	0	0	0	0.22361	3.47601	0	0	24.86907	0	0
SRR9865539	0	0	0	0.52177	0	0	0	0	46.37039	0	1.69722	0	0	0	0	0.22834	0	0	0	0	0	0	0	0.05857	0	0.08647	0	1.58462	0	0	2.0424	0.00379	0	0	0	12.23217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1635	0	6.37451	3.7179	0	0	0	0	0	2.92907	21.8468	0.1425	0	0
SRR9865540	0	0	0	0.68256	0	0	0	0	43.09746	0	1.85701	0	0	0	0	0.09098	0	0	1.55831	0	0	0	0	0.04852	0	0	0	1.0316	0	0	1.40287	0	0	0	0	23.69776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11302	0	7.45844	3.96183	0	0	0	0	0	2.67566	12.25819	0.06579	0	0
SRR9865541	0	0	0	1.1079	0	0	0	0	0	0	1.89082	0	0	0	0	6.94838	0	0.37715	0	0	0	0	0	0.08309	0	0.51291	0	3.00234	0	0	19.09504	2.34812	0	0	0	62.18466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51396	0	0	0	0	1.91447	0	0	0	0	0.02117	0	0	0	0	0
SRR9865542	0	0	0	0	0	0	0	0	0.31446	0	9.04136	0	0	0	0	0.52319	0	0	10.83342	0	0	0	0	0	0	0	0	7.76381	0	0	0.54327	3.59545	0	0	0	51.94639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80988	0	0	0	0	0	0	0	0	0	0	0	2.84688	0	0	11.78187	0	0
SRR9865543	0	0.01428	0	1.88151	0	0	0	0	0	0	3.8451	0	0	0	0	6.14021	0	0	0	0	0	0	0	0	4.03514	0.58034	0	4.85373	0	0	21.83751	0	0	0	0	37.99887	0.112	0	0	0	0	0	0	0	0	0	0	0.02631	0	0	8.89408	0	0	0	0	0	0	4.9054	0	0	0	0	0.25894	0	0	4.61658	0	0
SRR9865544	0	0	0	3.51654	0	0	0	0	3.98347	0	22.08039	0	0	0	0	0.90815	0	0.15139	6.96037	0	0	0	0	0	5.39989	0.00728	0	9.14249	0.27804	0	13.12563	0	0	0	0	22.17553	0	0	0	0	0	0	0	0	0	0	0	0.01907	0	0	1.99156	0	0	0	0	0	0	1.74819	0	0	0	0	0.12802	0	0	8.38398	0	0
SRR9865545	0	0.49141	0	0	0	0	0	0	0	0	31.72566	0	0	0	0	28.7005	0	0	0	0.0652	0	0	0	0	0	0.40184	0	4.4966	1.23776	0	17.55092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10908	0	0.00573	7.18112	0	0	0	0	0	0	2.27283	0	0	0	0.08096	0.20165	0	0	5.47874	0	0
SRR9865546	0	0.9566	0	0	0	0	0	0	0	0	9.04679	0	0	0	0	35.85373	0	0	0	0	0	0	0	0	0	0.13234	0	16.61941	0.58396	0	19.00681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00899	0	0	0	0	0	0	1.77614	0	0	0	0	0	0	0	11.01524	0	0
SRR9865547	0	0	0	0	0	0	0	0	0	0	13.2341	0	0	0	0	20.01081	0	0	0	0	0	0	0	0	0	0	0	30.4376	1.57279	0	20.04028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92186	0	0	0	0	0	0	2.46214	0	0	0	0	0	0	0	9.32042	0	0
SRR9865548	0	11.05547	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51684	0	0	0	0	0	0	1.29052	0	0	0	0	17.53224	4.53934	0	48.80606	0	0	0	0	0	0.00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8214	0	0	0	0	0	0	0	0	0	0	0	4.43426	0	0
SRR9865549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.39044	0.59131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01825	0	0	0	0	0	0
SRR9865550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.28803	0	0	0	0	0	0	0	0	0	0	0	53.35554	9.02627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07243	0	0	0	0	0	0	0	0	0	0	0	0.25772	0	0	0	0	0
SRR9865552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.44914	0	0	0	0	0	0	0	0	0	0	0	87.496	0.76861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28626	0	0	0	0	0
SRR9865553	0	0	0	0	0	0	0	0	0	0	0.24716	0	0	0	0	0	0	0	0.01819	0	0	0	0	0	0	0	0	1.2084	65.41047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58023	0	0	0	0	0	0	0	32.46962	0.06593	0	0	0	0	0
SRR9865554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.5107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.48459	0.00471	0	0	0	0	0
SRR9865556	0	0	0	0.06837	0	0	0	0	0	0	17.3909	0	0	0	0	2.74017	0	0	2.24493	0	0	0	0	0	0	0.09054	0	3.44795	0.22796	0	5.20851	0.61335	0	0	0	41.69781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4773	0	0	0	0	0	0	0.33034	0	0	0	0	0.67252	0	0	24.78934	0	0
SRR9865558	0	0.02765	0	0	0	0	0	0	0	0	19.27044	0	0	0	0	1.86229	0	0.17588	3.34847	0	0	0	0	0	0	0.02942	0	4.13546	0	0	3.23928	0.98845	0	0	0	53.42864	0.01291	0.76985	0	0	0	0	0	0	0	0.11595	0	0	0	0	0.37716	0	0	0	0	0	0	8.3524	0	0	0	0	2.84815	0	0	0.96567	0	0.05192
SRR9865559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05555	0	0	0	0	0	0	0	0	0	0	0	91.76448	0.17997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37626	0	0	0	0	0	0	0	0	0	0	0	86.40246	2.86775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR9865562	0	0.01484	0	2.2498	0	0	0	0	3.30228	0	30.01175	0	0	0	0	1.4482	0	0.27273	9.57915	0	0	0	0	0.04174	2.98487	0.09238	0	6.84843	0.53683	0	10.38625	0.01672	0	0	0	22.70748	0.00876	0	0	0	0	0	0	0	0	0	0	0.03599	0	0	1.10839	0	0	0	0	0	0	2.18821	0	0	0	0	0.19091	0	0.02324	5.95106	0	0
SRR9865563	0	0	0	0	0	0	0	0	0	0	6.91381	0	0	0	0.06215	1.61532	0	0	0	0	0	0	0	0	0	0.35807	0	5.06028	0.35076	0	14.14192	0.02921	3.26849	0	0	13.89233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57608	0	0	0	0	0	0	7.48412	0	0	0	0	0.0998	0	45.99476	0.15287	0	0
SRR9865564	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0.01222	0	0	0	0	0	7.80885	2.39748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12154	0	0	0	0	0	0	0	0	0	0	2.28151	0	0	0	86.37301	0	0
SRR9865565	0	0.15205	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36479	0	0	0	0	1.54752	0	0	0	0	0.20358	0	42.07477	0.60629	0	0	0	0	0	0	6.55191	0	0	0	0	0	0	0	0	0	0	0	0	0.11947	0.38419	1.40815	0	0	0	0	0	0	0	0	0	0	0	0.16615	0	42.53852	2.88261	0	0
SRR9865566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11659	0	0	0	0	0	32.17985	17.47111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26472	0	0	0	0	0	0	0	0	0	0	0	0.55327	0	24.65682	17.75764	0	0
SRR9865567	0	0.0052	0	0.18295	0	0	0	0	6.68379	0.25588	2.50214	0	0	0	0	0.00732	0	0	5.01368	0	0	0	0	0	0	0.16574	0	0.87098	0	0	5.56467	3.51748	0.02805	0	0	49.96263	0	2.8587	0	0	0	0	0	0	0.42456	0.11861	0	0	0	0	0.30945	0	8.72171	0	0	0	0.98024	2.37885	0	0	0	0	8.9874	0	0.25796	0.20199	0	0
SRR9865568	0	0	0	0	0	0	0	0	8.71011	0.58955	1.51543	0	0	0	0	0.06518	0	0	0.8981	0	0	0	0	0	0	0.01128	0	0.70786	0	0	1.93666	1.51155	0.29697	0	0	36.57488	0.03658	0.173	0	0	0.0097	0	0	0	0.70062	0.40974	0	0.01431	0	0	0.17796	0	36.535	0	0	0	1.29839	6.93563	0	0	0	0	0.25164	0	0.63986	0	0	0
SRR9865569	0	0	0	0	0	0	0	0	0	0	38.17879	0	0	0	0	9.65525	0	0	0	0	0	0	0	0	0	0	0	32.04922	0.12123	0	1.82724	0	0	0	0	2.49743	3.35825	0.26985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71896	0	0	9.32377	0	0
SRR9865570	0	0	0	0.23483	0	0	0	0	6.4106	0.26794	0.5688	0	0	0	0	0.13049	0	0	0.68401	0	0	0	0	0.06212	0	0.03196	0	0.9227	0	0	0.76645	1.34609	0.44067	0	0	30.99074	0.08559	0.24284	0	0	0	0	0	0	0.35586	0.79302	0	0.06923	0	0	0.11204	0	46.9469	0	0	0	0.64749	5.13418	0	0	0	0	2.34049	0	0.3895	0.02545	0	0
SRR9865571	0	0	0	0	0	0	0	0	0	0	33.43906	0	0	0	0	2.54069	0	0	0	0	0	0	0	0	0	0	0	7.81754	0.34083	0	10.16841	0	0	0	0	30.55062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11751	0	0	0	0	0	0	1.08836	0	0	0	0	0.26997	0	0	13.66699	0	0
SRR9865572	0	0.046	0	0	0	0.00255	0	0	0	0	31.32613	0	0	0	0	27.89277	0	0	0	0.01403	0	0	0	0	0	0.00191	0	2.77589	1.52771	0	5.30658	0	0	0	0	13.13409	1.61649	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41525	0	0	0	0	0	0	4.74906	0	0	0	0	0.14759	0	0	9.04395	0	0
SRR9865573	0	0	0	0	0	0	0	0	5.05682	0.46078	41.65036	0	0	0	0	0.09843	0	0	5.33651	0	0	0	0	0.05628	0	0.0298	0	0.18223	0	0	2.52236	0	0	0	0	13.09207	0	0	0	0	0	0	0	0	0.38622	0	0	0	0	0	0.36195	0	10.26648	0	0	0	0	2.64012	0	0	0	0	0.21409	0.00549	13.92765	3.71236	0	0
SRR9865574	0	0	0	0	0	0	0	0	0.54474	0	2.31	0	0	0	0	0.20889	0	0	2.89021	0	0	0	0	0.10064	0	0.00609	0	0	0	0	4.80448	1.52227	0.31334	0	0	17.39983	0	0	0	0	0	0	0	0	0	0.2043	0	0.10167	0	0	0.28945	0	60.72846	0	0	0	0	6.25969	0	0	0	0	1.02831	0	0.54532	0.74232	0	0
SRR9865575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.52919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47081	0	0	0	0	0
SRR9865576	0	0	0	1.64942	0	0	0	0	17.86572	0	0.33903	0	0	0	0	0	0	0	0.27531	0	0	0	0	0	0	0.40062	0	0	0	0	0.93535	0.18697	0.72064	0	0	51.80602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06636	0	0	0	0	19.63154	0	0	0	0	4.82731	0	1.29571	0	0	0
SRR9865577	0	0	0	0.26734	0	0	0	0	53.96836	0	0.39128	0	0	0	0	0.4635	0	0	0.06498	0	0	0	0	0	0	0.11038	0	0	0	0	0.24503	2.78809	0.20698	0	0	26.74978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03889	0	2.39096	0	0	0	0	7.95598	0	0.35106	0	0	0.02612	0.02986	3.49795	0.45345	0	0
SRR9865580	0	0	0	0	0	0	0	0	60.21817	0	2.09138	0	0	0	0	5.52412	0	0	1.33486	0	0	0	0	0	0	0	0	0.78467	0	0	7.54517	0	2.52833	0.11543	0	10.60861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77482	0	3.33696	0	0	0	0	0	0	0	0	0	0.30521	0	0	4.83227	0	0
SRR9865582	0	0.00659	0	0	0	0	0	0	37.68148	0	3.47087	0	0	0	0	1.46687	0	0	3.56711	0	0	0	0	0	0	0	0	0.2629	0.13554	0	2.75804	0.15391	0	0	0	36.71123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69952	0	2.62402	0	0	0	0	2.80303	0	0	0	0.01644	0.49497	0.08782	5.4675	0.59214	0	0
SRR9865583	0	0	0	0	0	0	0	0.02248	5.35465	0	0.17258	0	0	0	0	2.32502	0	0	0.83495	0	0	0	0	0.17161	0	0	0	0	0	0	2.13107	3.10462	0.01558	0.0893	0	14.00948	0	0	0	0.06074	0	0	0	0	0.58912	1.02368	0	0.67711	0	0	0.09586	0	57.94039	0	0	0	0	4.9451	0	0	0	0	3.12407	0.05458	1.95795	1.30008	0	0
SRR9865585	0	0	0	0	0	0	0	2.31237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08299	0	0	0	1.05608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.54856	0	0	0	0	0
